Date,UNI_price,AAVE_price,MKR_price,SNX_price,COMP_price
2021-04-23,32.22376388888879,336.26789583333414,3899.3506111110937,14.289663194444536,546.3473124999988
2021-04-24,31.41461805555556,330.4002361111115,3889.745694444454,14.296697916666588,579.0085138888878
2021-04-25,32.290888888888816,333.2514722222213,3908.65071527778,14.018201388888832,560.1992013888878
2021-04-26,36.016513888888994,393.1670416666667,4002.8861597222126,15.564152777777847,624.3048888888876
2021-04-27,39.27061805555548,422.3233541666644,4390.324208333341,16.633746527777674,660.3825694444455
2021-04-28,41.17145833333328,459.407291666668,4412.402055555553,16.817100694444292,645.6927986111103
2021-04-29,41.9797361111112,447.7357083333312,4271.495520833344,17.215343750000034,653.9621111111111
2021-04-30,40.501125000000044,440.0869791666638,4239.892041666678,17.92831249999998,686.9420625000001
2021-05-01,40.24912499999993,473.7017083333348,4663.141763888887,18.185756944444623,780.3497152777775
2021-05-02,41.29980555555549,489.0089861111119,4866.335583333342,17.54980902777777,827.3067430555541
2021-05-03,43.48954166666677,513.9706111111116,5577.625152777785,18.3673819444444,815.1724027777786
2021-05-04,42.21375000000002,480.5942152777768,5589.366284722226,17.548253472222175,792.8738472222203
2021-05-05,43.32464583333326,466.5825694444441,5352.570597222233,17.327086805555606,768.2848333333321
2021-05-06,41.72184722222228,465.4817569444452,5215.506597222211,17.853951388888884,762.913722222223
2021-05-07,40.62183333333345,456.1621944444453,5105.348083333343,19.036552083333245,730.374263888889
2021-05-08,40.32736805555537,458.30639583333374,5420.658201388904,18.821722222222192,758.7167777777777
2021-05-09,39.56957638888892,459.262381944444,5379.036444444453,17.96143749999989,760.5284305555577
2021-05-10,39.35729861111111,464.27887499999736,5272.280250000001,17.521993055555445,783.2037361111096
2021-05-11,37.11502777777795,440.0630624999976,5053.3242708333455,16.76858333333338,822.0160277777786
2021-05-12,41.226027777777816,534.1757708333312,5569.68870833334,19.31611111111101,849.4575694444452
2021-05-13,38.02640277777778,546.5776874999999,4878.772048611112,19.816166666666632,776.7379166666659
2021-05-14,39.32479166666669,569.5086458333336,5026.435763888892,20.76138888888883,791.1474097222223
2021-05-15,39.40375694444445,561.1061666666667,4865.619881944425,20.96940972222204,740.2932499999997
2021-05-16,37.58987499999997,528.753812500001,4680.719104166662,19.585590277777825,700.1992569444432
2021-05-17,34.43700694444457,547.2079513888898,4465.895409722231,18.55895833333314,671.6487569444454
2021-05-18,35.19463888888886,634.866256944445,4753.987069444438,22.601440972222218,688.7977152777796
2021-05-19,28.13957638888886,536.5612430555547,3979.1246944444447,18.624989583333413,560.5801805555525
2021-05-20,25.734388888888805,455.9644236111116,3796.835923611112,16.08370138888892,520.6534166666663
2021-05-21,24.50518055555558,423.7699444444444,3670.0508888889008,16.61546180555542,515.5936180555581
2021-05-22,20.855145833333378,342.54660416666616,2867.4395555555634,15.024309027777708,405.7903194444432
2021-05-23,17.586201388888927,290.866354166666,2447.4055624999964,12.830364583333251,339.1744236111119
2021-05-24,20.5694027777778,339.1920833333344,3490.1866736111174,13.166697916666672,385.8526805555555
2021-05-25,24.218375000000066,359.5766041666657,3753.061430555545,13.190045138888935,403.6762777777784
2021-05-26,26.582819444444457,380.63454861111103,3872.6172291666608,14.198475694444417,441.0378958333336
2021-05-27,28.36269444444445,384.759770833334,3761.631326388879,13.639736111111173,429.5900902777776
