Date,aum,net_flow,DPI_price
2020-12-07,27904715.544337653,-828745.1807739873,109.35054417344848
2020-12-08,22690365.330002166,-4732948.426803106,108.38523839944288
2020-12-09,21663536.374002382,-79833.7282864286,102.86803666364024
2020-12-10,20941952.786560044,-160948.54473515443,99.97644427400608
2020-12-11,19981944.68185089,232131.0681604425,94.53514430316348
2020-12-12,20947881.785475668,-55238.35435437056,99.0980113484365
2020-12-13,21888968.304695748,198753.2492726953,102.80982807201528
2020-12-14,21480399.578997057,-327338.15243812784,102.65189292246632
2020-12-15,22173703.61822686,2311.418626867492,105.72908594456216
2020-12-16,22016172.77562792,215743.6397255705,105.91507432738273
2020-12-17,23325704.91176076,93779.29117138984,109.4016301315326
2020-12-18,22978498.46149643,-480609.0283749946,110.95868265096033
2020-12-19,24137755.043093704,-47103.7347831767,116.08392542702668
2020-12-20,23546575.658034284,144406.31601440275,112.54693481845749
2020-12-21,22039698.16199049,7128.4514878426735,104.82391879806576
2020-12-22,22111628.730009288,-66307.25896271222,106.00560795148894
2020-12-23,22487999.808502275,266987.07502713666,106.27980620717346
2020-12-24,20513708.108911388,-377518.7529175088,100.12129063825726
2020-12-25,22390755.261859845,343010.6126497477,106.07682271896196
2020-12-26,22344333.666192096,-13248.325843664705,106.0156595966383
2020-12-27,23086068.436701357,428780.2611082865,107.6355659881541
2020-12-28,24762447.347466536,407592.8611586466,112.92901458151208
2020-12-29,24186003.941935837,145930.75031063345,110.54535572403614
2020-12-30,24202388.313177902,-271498.5637412285,112.11786196724826
2020-12-31,24576227.788195595,-264904.4293663586,114.83837845256475
2021-01-01,25065073.5404545,-386322.5867938898,118.46995500743414
2021-01-02,25304945.375000168,253500.2584158789,118.31412332607788
2021-01-03,26713576.1814516,903334.9304193978,121.23867699157712
2021-01-04,29952320.843697213,-421130.54247614346,138.01587649840934
2021-01-05,33209749.839175493,71445.21305422088,157.78502204727033
2021-01-06,36371650.36513233,810501.7246499544,162.17546033037388
2021-01-07,38023002.58272237,113008.40768780044,170.53110667457034
2021-01-08,36969749.650662325,-51172.37505206439,165.14343521003207
2021-01-09,38510936.081693225,-112001.56492096173,175.63657488739142
2021-01-10,44362545.12768386,1226692.4105679118,193.83420238490976
2021-01-11,37772232.42859189,332756.5472512125,162.29549265223525
2021-01-12,40914439.289173454,-483063.9118284696,180.1323393267737
2021-01-13,43997828.32529802,300359.57843984745,191.5208051702635
2021-01-14,47514153.64229874,1099524.171856843,201.38511385733224
2021-01-15,47440160.89723473,-405580.5193489057,201.61790472184427
2021-01-16,53024911.84415432,772988.1291966845,222.6755039950621
2021-01-17,53672724.6636167,761230.8738426619,225.5427545779665
2021-01-18,56173731.12595031,990523.830657378,229.09941355577152
2021-01-19,59710175.89602323,1597594.3251758649,236.21748626931583
2021-01-20,57187758.020330764,761328.4331072749,224.01388465572808
2021-01-21,52912027.51524085,218354.6190288965,206.80349322041505
2021-01-22,55080375.55688386,308789.5754149913,209.94903837411997
2021-01-23,58658512.73562954,464395.1596379678,225.72014146594967
