"HolderAddress","Balance","PendingBalanceUpdate"
"0xb5905896cea1528e21e095bf56d4be688ca3864a","0.075","No"
"0xa618da65bf623b34d12a42542426dacd007d03f1","5.4125959088083E-05","No"
"0xf2facedcc28f115cd8214ca241e219a215c0449f","1","No"
"0x82cf99fed8fbfa1a7967af7fe82f9795e5b63dd4","20","No"
"0x4fd81ad93b81841325f4d24235a95eb491b5f04f","4.42530575133461","No"
"0x20c20e5d7989e25fe273f3d489c3dc50c154a18c","0.0666768765300696","No"
"0x621ec0b18317049583ac828461cdb4031ad2a76a","5","No"
"0x467556494932f9727be379a31a1facf64f69f6b3","1.9E-17","No"
"0xf15d9cd72ddb84e345305e2cf25294c157f628d2","7.4E-17","No"
"0x8b5879137f8edc83ebd7c8e57429eedf485f5dd4","202.28927303736","No"
"0x780064b85f6c83fc644805876239f029cf73e09c","1","No"
"0x21d14e2c2bfcfa07de7999e08c4b0256293de748","10.5850428159742","No"
"0x5269f8fcaf166f4fb3a34742659ee7bf4fca538e","5","No"
"0xeca941fc5f86019a12dcecf00d043f2773f88990","0.156","No"
"0x2dc806f29a9a6709c2ca170f8a773ecdc8295a5f","15.2658818596828","No"
"0x415eda0e27b032e39f6ca3a3d89669c5b979b71a","8.5593835368049E-05","No"
"0x10303c3ccef56de7b77fae44352b3a4db20a6fa1","1.078574709944E-06","No"
"0xa16c6809ddcbd5cde8eb71c6facc0677688c2f4d","8E-18","No"
"0x1671f9c22574ddf5e03a25e81e1d191ed9d6100b","27.6769737628979","No"
"0xa425847d79e05a36874fe79a33319179f753d000","49.0005590681294","No"
"0x7f5f44c9b16451e425f2f00e59c192fef83e49e8","2.2204656184803E-05","No"
"0xf52dbc96f836f8283dacab289d5c65a8c471b168","1.2014434666967","No"
"0xac763d8513015d4033d72444904365bff275402c","413.062863749816","No"
"0x10ed7cc0b21fcc35e3e152ba1bf2ac565b9ebe21","1.5209572414626E-05","No"
"0x738e94eb9fdd44d17c9d0af83c5c58b2068ec329","5.45567979443907","No"
"0xd16bb266227e6efbc5142a2436dae17e2f5e8865","1.24962980435405","No"
"0x61ca0ae8af764726dc52191dabe69e98e6c9c056","0.45370034324408","No"
"0xb51a589a4e828fbbe32125ca226d9fbacf6817dd","1","No"
"0x053ad15033a4ffb01c79d9b1108c13fd5c903a6d","3.95811626344305","No"
"0x73a3ff701049dac23c63cbc082038fc1a3338266","0.136183158495657","No"
"0x6a2966cb8b068537c880bf78ea1ee3efa9ac8a1d","3.72199370049908","No"
"0xffbaf9aad63412560b2f25fe36bc94825cc199bc","0.0249449304350942","No"
"0xe8cd83c1e220695b22fdb4422928f7b1a38e032f","3.51320464206639","No"
"0x9c8a366deec48bd442177fd0b53d21961099c3ad","8.49208118807481","No"
"0xd92ebee930dfdea60dd9bfbcace9ee30c7a0e9ae","0.791386247217137","No"
"0x68a17b587caf4f9329f0e372e3a78d23a46de6b5","0.0614903996221394","No"
"0x3093941e68d73a9d63d35c4c3ee09b149d504452","9.89273924209886","No"
"0xeec7355b76925a26e8bdea2b7387dba80376224c","2.69897043079474","No"
"0xfde81cafb3a9364c1c965ff357e5b4eadfcfbace","9.122165362E-09","No"
"0x128e5625e15fdba91d6ccb1abdfdc62b5d152b4f","17.0267917232184","No"
"0xc109b872dd65e4f1c81da665dad5e7128838b810","5.00287369733645","No"
"0x04edd4261d178ee5f202afe1475c1738d03112c5","1.0540540538984","No"
"0x4ff58c49ae050fb690ee42c01c14fa73f6286ccc","170.0281778997","No"
"0x4bd41e04e7ea51348f9d3338c8119c7e25a03cfc","0.779168478397001","No"
"0x2f55e238c9984227d0f7eb61a5eda825ec535aae","9.7551823294296E-05","No"
"0xe7cbb8d73e5ca000816910f100d60b5fe33588f7","2","No"
"0x8791fe49221ef7801e0f9aac63a73659d9380762","4.08770593865023","No"
"0x3227d001bc1a3b089f9eaffefd6e88a045710d11","2.42E-16","No"
"0x7ca7d51b343d98f092f8bf810591ea0879284d17","5.40757127574025","No"
"0x95347056ae213f788a1b34cfbd2b5aa669c992bf","0.2","No"
"0x5042f116e4b318838b850e779e0d7cbf413f1939","0.2","No"
"0x72da31304a7245195f4f4cb3bd7607e08ff9648b","0.0166232288772704","No"
"0x14f384f36133a3e58282db6318faab1ad82e4147","1.3646","No"
"0xf085937e55c9e538768d1e28a3ed70adc5cadfee","0.0010203978837031","No"
"0x7e0f360fd696f3aac8dbdbb4ebf23d3718aef4ca","0.147687287422537","No"
"0xeb0f824503ccce4ee389519ca48ef5c3a69bc60f","14.7186911932083","No"
"0x24be84f70f45cf73847b092d4a071b98816dd7d3","1.00248561933232","No"
"0x2a1785a4394e93183d0eac92b7de896d55bc1a84","8.702E-15","No"
"0x0c72f6a3d6d7442e91a307d28f798abfe6611d0b","0.01","No"
"0x1077e5f9a99f41d995635ed3f644c37fc2a1495f","0.00141286772622658","No"
"0x3dea441042d9607b227a3bd7626182fef372d3d1","0.001","No"
"0xf6e0e5878697c854a4d1a60ef0b8ac9e0035ec76","0.002","No"
"0xdb8a991fabbf4b3120ba7720147c4afbb040dac9","0.001","No"
"0xe34851437525d34c10538efdc82dc9e78fa22f95","0.001","No"
"0x077c3f9706d9cbbf79e8e716bf386fe205b21dcb","6.04168970769E-07","No"
"0x153a4cda67b05b89f52bc716edf4a4a9481037db","0.001","No"
"0x7d175b96d556b80cce0dd175572f27a8b0944798","0.001","No"
"0x404b90de6d83c73d61b9cdcca1dab5395357a92e","0.001","No"
"0x3e3b2cc9d92605747a99ba807920ecf48b839f48","0.001","No"
"0xc55333efb114e870286495bfe1d1254003542f07","0.001","No"
"0x4a3f9f4dd97c8e5594f74529b524a4925901272d","0.001","No"
"0x03317dd2359ce62e3a4c4acb6d7d14e4b27a0175","0.001","No"
"0x9685a8fe75e68b8f1c8cd0e1b90a723e98245e95","0.001","No"
"0x9fda4676b482654f8cdc8f8373bc043714a7b8f7","0.001","No"
"0xd30e660540234d88a280d8b882392b0f5cab38b8","0.001","No"
"0x06fc081f86aeababd59942e9e714887b144c4699","0.001","No"
"0xf8756a5ed6c3a85d5aa518a35cb50f78a6403817","0.001","No"
"0x2e228b140162b0a60a650eed58388a677cb738fc","0.001","No"
"0x13b941f3a91a9c90e0219f192ac4b0b91e7e4978","0.3","No"
"0xab80eac23de8fb5c6dc55f4dd373d2529287d2e5","0.000220927184451647","No"
"0x50cb1087f6a8b6647aaf7940385a5d287f07f00e","15.523701907031","No"
"0x8e9ce4016c935fa612fdc40bd8b9c662b4517f7f","1.261863251147","No"
"0x3691eccdcbab470bb47c41a04319f689669be728","0.000140568153673247","No"
"0x2ca7764b98d243253d004efec01e63d09162a391","1.06048452131596","No"
"0x158a4300b7a4d5f01685f6ec505ae8a532837fff","0.2","No"
"0x091e41a21d675b40eb07f5d45df8642b5e5d28da","1","No"
"0x4bf812d5217d88882cf34838da373a9277fb8103","0.1","No"
"0x33e4a54291e980d72661734e92d06800f3450ada","4.00674747429716","No"
"0xec6248d4103bfc72c5c7309f788ad12cceba92a0","1","No"
"0xc049085709fc6581152c1e1edeea53fae58fede1","4","No"
"0xfe6c36f98a39fdf1d63fa170e26a4df47f57b603","1.65409709989235","No"
"0x5a584869f3bb715566bb0c545f6cd8f2ed8ea56d","0.0359612285313853","No"
"0xd83676a0da40da1fe5299d60511d687a480aea88","8.87619021786938","No"
"0x4c564ca10b19c725c99228025e274fcefdf83f35","1.44622085170262","No"
"0x46fc8a42b4b643401ff2bcad8c1b943535ebc1bb","5.53786626963392","No"
"0xa9af93a4887c897f999ad647259096575dd8a804","0.52","No"
"0xcda300899d20d75119ab06fecf4f61357b8888f8","0.551983743679006","No"
"0xdb139090430238b955649c4431708f3a22c3faef","0.198720384763248","No"
"0x29c311bcf8ed6e2525160cafa3e0e33502b08a57","4.0328590444977","No"
"0xacce74f9dd9f3133f160417a8b554cd3cc8a3b95","2.00241676499906","No"
"0xeb46320d64bd00fd3181a39e7f76900dd13da654","2.04290142955906","No"
"0xfca8b59223eeccd0eec97d5a198ce8f02769ebd9","20.5783528656871","No"
"0x100ca47156d790961f32b029122ad997c8d920cf","5.51980527516305","No"
"0x275d2e96ff514aa285033dd018aa2256fd6bfe7e","0.494659419923187","No"
"0xaa91753d6000fa2e77ba1e7a22fb1ab992db4b52","0.40198298751453","No"
"0x0dbc6307f93d4041117920a14c6117b74969a82e","0.110157","No"
"0xa088b1b17523da1261db45f4acfda29223fdc027","0.000449340749282847","No"
"0x1201597a768b1369ac567d7461b99956f8ce9dae","9.39450158791649","No"
"0x49673ecbee19877d51765e503780cf2f7e664be0","2","No"
"0x1957bef219f5e380d96017c0465d7df58bfff82b","1","No"
"0xd6e4fbd98aa3a2c1504ec7e4f80507364be96f3c","0.182380697621579","No"
"0xf7cf21c54e4f8a849d8aa511564680e8155bf07e","1.33700522855957","No"
"0x69a7893d71d8602067cc753c38dd1f959764e3b7","0.0005309","No"
"0xe9328491df19d94166b5baf80fed06e6746d7280","4.3989403193E-07","No"
"0x8bbe45ded85235da9536edb5da6262a24cd00265","0.175739428721762","No"
"0xc7c3aa14c644e6f7339b795f2fb72e8a91e14452","0.55811070846338","No"
"0x8e64ff96202d1b591486257cffc971b3eb7735aa","3.4312740134434E-05","No"
"0x0bd05ac739169035f2cfc78384015055a878f43b","0.104347645426156","No"
"0x33a5ba40619d12b29306d904bf1de07708a74932","0.104332575660355","No"
"0xad9b1b9c55065eca1863225ae84ed3b820e4dbdf","1.6058561792812","No"
"0xb9a355a6bfd995642ec64d9186873a8adfc27daf","1.5","No"
"0x5504c81dee353139e970a6302a0e26585ad94467","0.0541505155808959","No"
"0x0e4106cfe88acba8b7749f4bbb0a9b55bf2d26bc","0.104428822755939","No"
"0x4b53e317c5fed469d9da4ea1e7ac9694def4e82f","0.12","No"
"0xc13a36d61c17e7fd94d04c5a5ad5a3adcf0c744b","0.329020871606485","No"
"0xba9d7f85cc21bb5b856ff9d0694eb4055a2e6631","0.12","No"
"0xced28bcdc45619411f5b74ca646bb0329429d71f","0.12","No"
"0xa28992a6744e36f398dfe1b9407474e1d7a3066b","4.53197099752152","No"
"0x34d43658b4a04f60d0da54226cf652aa8b96adfa","5.4787811700924E-05","No"
"0x0197cc98adaa4785f6f8a3f9f9a22353d03b340a","2.8E-17","No"
"0x0f242db351836c2f6affa0f6a2acf441523b3b8c","0.513644716630984","No"
"0x933258bddd49beeca77f6d1889633c5429af45ea","5.2134067048466E-05","No"
"0x872d922868d1d252972dbc1f466da28a65042f0e","6.575992029428E-05","No"
"0xea697f6adf57219cc61266aadcb9b726d49c012b","2.729690117008E-06","No"
"0x5099726facd2825067ec3afa371ff630037fcdf0","4.0882212664329","No"
"0x4e6f69d18cf03d51468550ad7355c9b172307db4","0.05","No"
"0xa22dbcffcc5921bb73d74a394fb6a11e6d7d25a5","0.1","No"
"0x563439bd8691d9e6c9f991c9fc82b00e2220ee40","1.07823976407611","No"
"0x07c816c6447b42de74299381a43a2b4e26d8436b","0.573955150350799","No"
"0xfe4c4508b59e8ae273a56625eae3b9df60cb3b54","0.577641799136703","No"
"0x000dae1202ddb7d09e27d54773a7ef150aee221f","6.73833199989377","No"
"0x48d67a29678a2f1a06feec1c7283ced99fbf4a22","0.063","No"
"0xb235befcbfbd49757c159dc5782cae7e8c3ab3dd","0.518992344768765","No"
"0x5aac7cb6de9a8ea479e240e0f21901589f50d4a0","1.0834938941445E-05","No"
"0xa8f0493f916508c7c3e24711262487a0452a1837","0.172145361202441","No"
"0xebc6865b0ea04a8db9a3a37a8bb8461775068d8f","3.1E-17","No"
"0xc618eefae2d8ae4845153fa937411e4c54dc1809","0.137104356001254","No"
"0x97b72a4597d67bb8688df20e9d033387c397c030","3","No"
"0x56aeb12b8a293376bb7a2496586eb3ed87577beb","1.4727488725E-08","No"
"0x45548ea8523007e82177d0309a648124936881fd","1.34570326817096","No"
"0x22eb5e99fcbc475b0c76f57a52a252bed2780965","0.526949875299137","No"
"0x4578a6d8fd82013a2c2785bfc9862849990949e9","0.424547816887589","No"
"0x7864918c2e819704dd84ac6f6d1b2c680e16fd19","0.00140820448614715","No"
"0xe16690d695f820e40f60ebf0bba939a3e0f77ce9","3E-18","No"
"0xbc0733c9d6dd8738d00a8b7a2c06a43f8823fb67","0.677659615122971","No"
"0x0440db9eabbebe05bc216682975c4d7227e5b995","1.95415431853213","No"
"0xcc1844b23c9e7a569eab64b9887e3130bbd01294","23","No"
"0xf89366a76d03755b1cc29f8071fc7cd8fd0369bf","11.87011508711","No"
"0x87efc1ab6611d477bf7187ade02f86ab67649cb3","1.771968669E-09","No"
"0x8bb647e93587b27422920166d08c640161b6684d","9.5454611100386E-05","No"
"0x76a53f9d36964fdd5bd537543f211dc26848db7a","0.351690353395945","No"
"0xac21e27bb0ebe5cfc592514512174a5c043fda71","28.9048478716704","No"
"0xbaa7b9974b3e9af43cdd63a26ea6adff0fa10f05","4.89766547350898","No"
"0x2fd5e4be77afe7fdd9ac5d024a536483126d3226","0.760716986359643","No"
"0xd1156c8d306b75a40f96d0e51d23b39f5572ab8b","1171.94084641546","No"
"0xe21a7eff670ea5053a40270e34698900f0b38353","57.8171189832488","No"
"0x115c3f9d2e016d3dde118d34c9861bcf50ee3478","0.329067459343076","No"
"0x94a0b113bcc38502690b79ac31440d3e7afe33e1","0.0400896469814269","No"
"0x60de2e12448ca6d6e23810120e8be0639d425703","1","No"
"0x586d828455ccbd2505114f54dc4ce97e302a917c","0.399356123980906","No"
"0xba2b00759fb7892e57837e7c3c6e6afe112518a0","4.5","No"
"0x1e92a7b185e37514a0eb96065dd430228e6a4adf","1.11478834975416","No"
"0x507b7d7077806fdcfd08c44c2139797213d3f7fa","0.0742055059973984","No"
"0xf73c014e1b1738d7c01a1e7ad49a8f86683db4d2","1.0405224052223E-05","No"
"0x63ecd94b6d2c28d37658d376135664ba7d112acc","6.5630032961889","No"
"0xf9bf2e3eff46d892f2fe07d0aede56260336dc8c","3.63076823761E-07","No"
"0x95bd67128bf0799f5cc6db5edc0378033b5a7300","2","No"
"0x84e5bb2991d2bca649e1e0203d2da8492202b766","7.45173611805956","No"
"0x978cabf5f507912515dcf7032248555312aa7bb8","4.04826178498E-07","No"
"0x27e298f7b4643aee67767aaeaab52c1588e28d5c","0.173088464090377","No"
"0x8e07e61216629d0fe9e8d0334da6ac41a8d11b31","9.16765649113854","No"
"0x776efc62f16e53a47b0a482dc36187a9d12893e3","0.123376251073423","No"
"0xaeddc75fd1aa2e0ee58046df5ebabf3434b1af2c","0.000921601266542343","No"
"0x2a13013b27a36ed490f40fd77a1dc245ab7ae3ad","1","No"
"0x5114c9e5872ef18e714530da9000c50a4df38629","2.58216274987673","No"
"0x653be92c06f6325842c9fe39fed97d517dc35c76","1E-18","No"
"0x675b235799c5efc4dac3234b9037adc260bdc726","0.0982618451882473","No"
"0x4a2bc6a143013a57048afca3d432dcfb0f77318a","0.482626866982538","No"
"0x422633a196aef5fa85fb52817069275b7c81ea58","12.4079648675209","No"
"0x0068cfc9c6d3566996041901005eec42b74f0208","0.961148100067112","No"
"0x8038eb851faa95da3bfd26be829f84c943e03212","0.0981742034252488","No"
"0xca0be6c96fc408f3e62ca1df96742aa03920a164","0.0983234060611241","No"
"0x4c34963078dd2a5446d9afbff9ba11f1d9c3bfd4","4.184327732619E-05","No"
"0x1ccb91a6f2224b912f9c446ef669ecc18dd5f367","2.401E-15","No"
"0xe36b48a18a630488c28b25c8ccfd6bf266a40828","0.0983086892453979","No"
"0xb994b1e115a34b2d688d9beb635d594136b182d0","0.0981425041208869","No"
"0x98dca2b9cd7d5ae63f87e36809a352140873ba9d","0.181324347421217","No"
"0x338c77fe1e32353fdb5d74277b8507f6581450f4","0.0980106903076462","No"
"0x174ea2377a9d40734ae429b251d738831c51506a","0.0979238626082061","No"
"0x6a4d66e26222c5974967ef0203890f4bafa2e62d","0.0979578009895571","No"
"0x454fce33ac9177ff09a0f4248b3ba2b2955517e7","6.34111841228756","No"
"0x011eac5c144cdcfe5b52c12e4183adf9123756a3","1","No"
"0xb3c9416ab635075f31e2c63ccf4dacfdaa1d700a","0.495927269569672","No"
"0x2286ccf0af34aaaea70775e03251216b24ac0e6f","5","No"
"0x297d2f63db2b2d981e178927db8ecbf2bedcf8c5","0.000834183301759489","No"
"0xed9578a72ed2e6738b5b004fd7834a5f7bf782e4","103.130834103367","No"
"0x1b0a1098b07b1b5b394feb93c55a8e8233d55fac","12.7791691421734","No"
"0x34b9f7e1c219905c25889a89e7ed50cea73902a7","3.75423538990411","No"
"0x7799adde6bccddd9d52202e2d915d8c3be5ba102","0.217144392163679","No"
"0xc9c67fe2fc121c624fbe6c302028a9e64df30eab","0.1","No"
"0xabe716f0baed472f1c26912bebbd01f8f3b4d47a","0.5","No"
"0xbbef16998493195a4f66379583dbb050e62daf95","6E-18","No"
"0xad5b5f2e64fccc719d29f3a78559eff0d7a1649f","1","No"
"0xff81eff0f09fabcadb2d4842dc97c942320e092f","0.97","No"
"0x652c2a3f5eb3f61448bb95707b352cb38e568f36","0.107364582622263","No"
"0x4138ab9f36dd9bdb9a49ea3dbb9c100cb1d334c1","0.386670586529856","No"
"0xc43d0b588b75d69226e867c9d2820e8bdbf3f9a0","0.491687263824238","No"
"0x094eb1db5fa38d8a0059437a2a8e46e8bb70cf7c","13.4549556697808","No"
"0xeb6d85ff965506cf2639a828c3c04fa9f0d09112","3.48227865094825","No"
"0x82757b60b0d48e3133919cbd44c6fd3f74b9c371","6.44578828245057","No"
"0xb77af992749615e989acb2ce3d40f748f07b8de8","9.6814645062676E-05","No"
"0x5479d69de223bfb1476ce48eaf9b98a17f91d702","37.5672073860759","No"
"0x37e5df37885a6d0b43bee9ec2997b1e0037fb490","4.7732928599918E-05","No"
"0x27b07cc2f1ca7c4f1404b8a8b868d5d7762c9cd1","9.68653243812263","No"
"0x3993996b09949bba655d98c02c87ea6abf553630","9.60967845486603","No"
"0x666932642253453dfdcb77681ee46dd9b4e4de4a","13.6197418052165","No"
"0x8f817234216f0b2edfde433a32cb3b3b74701a0e","6.28441778038796","No"
"0xe8b15352c8b5ba4acabdc91907b742fc7249d91c","50.6908128435083","No"
"0xdf117e332ca4d7526eae53b4977778e24a9e56ba","0.9287148884668","No"
"0x9e15b7ada1e382c73ad603d4dc55db08c370dc1f","13.0019245792449","No"
"0xb1834cbcdfdba84c278666e2a414b02f14d1f784","4.07136395684299","No"
"0x2724a0257368cd6c77b8c77f3ddf0778accc0e06","484.006321263932","No"
"0xf98359995d3338edc83742b5097138869cdbf35c","1.593729657225E-05","No"
"0x9f3155f99ed9c3cba5d759e16495b1a58919a811","0.104353657287574","No"
"0xfa164130182ad04478a023fc348ef121ac9bba7c","2.77618887059828","No"
"0x726286c55cdbfa975d0a2ba4a419a551916d32d1","0.0887166939369129","No"
"0xb5c3fd38eb66e4c3a0f02c97457f39d677d47d51","0.4723455091137","No"
"0x7f10fdc79f1efa306954ccea43e0b163ec3235e0","1.2E-17","No"
"0x6a97ffc68e7f0df0e8443fcd830bf4d54a8048da","0.698650347086582","No"
"0xe9d9120309e30a1c35d21d56bac0853512b21914","0.375904098583763","No"
"0x227aa1edb46e384f6e01ab18493d8de15c3b9e3f","2.28855782330778","No"
"0xa385c7e3629d60405d037ee1dfcc26564a562f84","0.468527364527913","No"
"0x25afc5f60f268b577242f15d8dad00130b4238fb","11.0494174142639","No"
"0x53c9225f4aca77d33b19a8910cabb1304ee1b4e8","12","No"
"0x5a4d185c590c5815a070ed62c278e665d137a0d9","6.53924848074723","No"
"0x481c7ab91eed4b23c70aa0e3534db066a4087c46","0.338210558976397","No"
"0xe18d89e04715c33178d8645a6e10bcf7ac7e2d75","0.627244092544966","No"
"0xe3afd4031a887c02e49e8465f00b79ba316b595e","1","No"
"0x129759bdc87797e4a8ffe91197a835896fbb128a","2.41421407001386","No"
"0x78a620ff3977ba722e2b738c26c59aa30cfb4c0e","0.517764908162075","No"
"0x474d6946174fb05a895cff08efd4cc81873bd746","30.1498767055936","No"
"0xdb329b689afe80e7436c694502f2c75e6fff3a7f","0.229793015791649","No"
"0x556568e588bea027fa038f057ba8f9cb110774be","5.08839388539801","No"
"0x382ba14789637956691fc40a497d63b62e87179f","0.5","No"
"0xbaae9cbf03479f0d9e28869a18c35c5f6392918d","0.104696618946131","No"
"0xa72f63bffc060b0454f3693d4a9f0e3039479c17","0.1","No"
"0x1fdbf3f14a4231ca5ab14b9afbceb4256ddb898b","5","No"
"0x5e90c65c58a4ad95eea3b04615a4270d1d2ec1b1","2.4209268302235E-05","No"
"0x3da5239c79a4d1f3404df05d7db3222916759c9e","1.0026001397174","No"
"0xaf87aaaf8adc50361173c690973a86f583a6f6df","0.0934996093173912","No"
"0x791560950d43e39f69a08bcc1c7ce671d0a65a7f","0.0937345521399247","No"
"0x34fbbda618bdb2083121df63f98375ebdd1e92f1","14.5478727434963","No"
"0xe34c78cd1018a19fb6d1d1bf2db5600b454ff514","6.327510294059E-06","No"
"0x9ace1bb85f88fb9ae769f58c5361b9ffc28e68ce","4","No"
"0xc2b045959b5eb0a40ed772fe09fb8d91d66066ea","4.58122976569605","No"
"0x9d215639faa0994d88224cba275fb1ed68626a55","1.4E-17","No"
"0xed4e44d8e0fbeafa1e0cbc8816414d4d5745564d","0.009","No"
"0x43622f53d5cebd0bf459fc32ffcea852d26982b9","6.361808811E-09","No"
"0x9f895d2dcf6272a56eb7212019590c5aba82c32d","6.492E-15","No"
"0xdf09456abf922db295ade718f6620093417d5133","9.428838371642E-06","No"
"0x1c7770fea065fdb617118cd3d8a0613480b0e024","0.252499992677326","No"
"0x9697b86bafdfe100f5e8f70cfe7fb28cc16d79f9","26.1100780262847","No"
"0x438c33cf6d5d92077b3a8ea7e178ca213ed35250","6.446296569E-08","No"
"0xbf92120089dcb93fa9b2b9492c1cfcafa677b929","2.11013276643096","No"
"0x6eb13bf70edaade22b0c5a7f0de7138ce96d53db","0.10000053510265","No"
"0xc87495c972419d812afeef8ad36da2c05e63569a","9.61113452185164","No"
"0x7a1c460ae179b1bb0851340e1e4bd3188bed32b3","2.7377593899566","No"
"0x52d139210c432187deb9e49bae8de25440338d17","6.41054928075515","No"
"0xd23ccd084ff24a1e6b98ce4b76b2665801ffa906","6.050444961816","No"
"0x1ecd568845c71dfc1376ba2295f3b7eb45bd2c14","0.527985535812934","No"
"0x6449ccafeb8f411285679c80ae5beb93ce571fb3","10","No"
"0x1693b11536fb4897f65f2842d40c8844fe379e4a","0.767956216075404","No"
"0x70174fb181255d4054aa317e01706d3e6caa2927","2.76714972603478","No"
"0x4fcbd0c9c74afdcd9dc2855e46ac703cf115c119","4","No"
"0x65addc791e4fc3f281d6c4a47de582857b179825","4.02018569354666","No"
"0xce51b678173c70c7c3236dcccb14a8ed96c41f73","2.01484297978317","No"
"0x603805b6576e61303efaaa59992cfa485cb8b27a","4.59429745767934","No"
"0x84d6b1c8bfee3008e57f0de4fcf9365c30e0631f","0.336604430959094","No"
"0x88dc6dfd93dbc3c009d9064493143adc00b5bc59","2.60378463235904","No"
"0xd095051449673fc0903ebebf674b4d5ffa49f038","3.08811630712298","No"
"0xb567d255b67c14ab899cb944a1153f5f6dc64715","87.5904655868531","No"
"0xeca29fc8dca4991afb283546a2a2a8ddfad9feb2","2.02004582097027","No"
"0x26c1e4c427f02ded8ec354301c36e4455b981e02","1.42413160351639","No"
"0xe8b695111350b37a7692b91abe9e64c0ed876dca","1.80459938326949","No"
"0x887e4a2fb0cc309b21889de2ce9d66ecbf7907ef","59.7510975495256","No"
"0xa33f534efe26a08e521fb21eddb314f348bcfc45","24.08082799938","No"
"0xf18d69f3ba88ffc72ecfb0fb8332e14c0c7582c7","0.100945884702728","No"
"0xfecca3fb508b088fb16d144562cdd038a86022ae","0.357349077940507","No"
"0x9f2121acc800985f1348d82248cb0d9d8f2aa925","0.00795369303071925","No"
"0xfc3e7d980c7efec3a7e5ab161329f0b22e9bb430","8.637303694696E-06","No"
"0x68f361c9a43e47b725a0a54734d31a362f00d3cd","1.2005655317901","No"
"0xef6a82179adfa6d0004483130b3222a0fe8fba1d","5.6996396502686E-05","No"
"0x7e069d0273cbcbeeb8f909dc438cf174d8b43b1d","0.5","No"
"0x130dcaa7f121517990d101277791c74189424791","25","No"
"0x9497b0982f9c6ba71a1f1e4f5165e21d3c48057a","4.31554745086293","No"
"0x7384fa8cfc3770c1610c20cbbc89e0f3f1cea8c7","4.85743803085E-07","No"
"0x343c854c7db9566a8f7aaf2017afa1c7fe5eab9d","1","No"
"0xfee446599d14f8593036d1607b409148600696fe","9E-18","No"
"0xde9ee58facf49cc7adc705c24887a63579397946","0.0809146523131325","No"
"0x2c3545ceaed6d3cb326486ce01f156282fc7f9a5","3.34509752249085","No"
"0x714166c36044a64ef0927ed9f26cf92652ab9ec9","2.7411","No"
"0xcc345e2c45ac4a715faddb07fd35501805212f06","2.64391411980216","No"
"0x552ac9d7da8404c093e97f2b952f6e4b26944dcd","5.2E-17","No"
"0x61bdb17c43bf6dbd4581221b935a7a53ec49ad10","0.384708813300155","No"
"0xd6a63f260d7a3469dd91439375bca8e256af52e4","4.72007318116091","No"
"0x4657cda032cacd6403fa927b6ab19457780e0dc7","9.05599153303834","No"
"0x8e1d717b01193f971e4bf123a8257c6bcd7916fd","7.5252165721909E-05","No"
"0xb4550c5cb22b57e4419789efa42aa79f268ebb6e","10.5860645044203","No"
"0xcda7a8aa86b8b24f2573420ef89c65f4d591ea64","0.753584985448999","No"
"0xd0ddc1e55823a6dbe1498147bd36e753b017f1fa","28.1523499989546","No"
"0xe0f90546f467e1664dcbd9a93e485920ce3b78a2","0.00668298135288401","No"
"0xc17ed9c9ce53c1b454f245fe2d05a9ae3aa26db9","55.2302646431191","No"
"0x5fcc7a971383d930e1bf9d7b9a593fbb08eef22c","0.100868623050578","No"
"0xe17cccc72a9c9d05a41a540940bf734ea8be700f","92.6211646735276","No"
"0x8ae014682b2ee7359850e18b94b826d803f126fc","0.0100076252967551","No"
"0x4f87ca763ac635958093efca9a6f2541078704b1","2.983528804283E-06","No"
"0xc44ec09f6d9c8278ecc08978edfff4dfd0f90da7","2.24024610142858","No"
"0x849bc491c40b57685d8f0ffb46af75133fb778d3","1.6021909522953E-05","No"
"0xa71481ad992fa362caf8f920cafd87948c523690","4.64326703549007","No"
"0x1d1edbcb27c134a80acfe9f027af54d4e31f4557","51.3724071292914","No"
"0xf948af4faf50d9cf0f27ebce0fdb86667b57548e","0.234778827395035","No"
"0x6123117f20f9558763bb28f40cf843a98b2c961a","1.86417843104312","No"
"0x08c6cab5bf0ae77833c5cbf8d2dd934a9253cd7b","1.09266650271825","No"
"0x0eb6710009242c20477b0b4501a54506f32470c6","2.38972984288427","No"
"0xcae4e7582cc6b5fb1d85d8cd29c3214164ef037b","1","No"
"0xb70e8798c612eb5a4cf1d0fa2de172cbaaf259da","3.29182142760085","No"
"0xc2c75f17b30f20fae0ad4e09b6c4ec4bd6793b19","6.20684905222425","No"
"0x8663fa9cb843e64021e24d2c5585ab9b43b98c79","2.3343549586891E-05","No"
"0x1e4c1829d600a97e05afc483e2fb4bbadab3576b","0.19","No"
"0xb73d00da5d61822c2aa478f860fc9c197e781c6a","23.2826898988209","No"
"0x3ae09c23f944c40f1f573780f32b9a9b20252a0c","3.637097775164E-06","No"
"0xc5d20a0a0a5b76570b61e2aa12ee479c42e8a67f","0.0792795382496035","No"
"0xd445df2b14f6cf4dcd85a9970f3316da3ac01d31","0.01","No"
"0x37f5d9ade71e0aed4f45fa1c712a5016bc175473","1.00356867468872","No"
"0x92f0b48afcb33c08508547f12681d9e1bbf2ec53","0.00040777557578507","No"
"0xea81fb548a7ce88674a04bb83970ff5eb2f45efe","23.4143915561063","No"
