Date,BNB_price,WBTC_price,WETH_price,UNI_price,AAVE_price,MKR_price,SNX_price,COMP_price,fear_index,aum,net_flow,DPI_price,Umichigan_survey,ISM_Manufacturing,SPX,NASDAQ,Inflation_CPI,Inflation_PCE,10yr_bond,Fed_funds_rate,2yr_bond,Inflations_expectations,Inflation_surprises,Economic_surprises,Hourly_earnings,MS_Market_Sentiment,VIX,SOFR
2021-10-08,429.1986805555569,54465.54316666669,3603.440888888892,25.34066666666667,313.83515277777747,2514.352881944447,10.223152777777775,322.52816666666666,1.0,202983908.78170052,0.0,342.45188562791606,72.8,60.5,4391.34,14579.54,0.4,0.3,1.61,0.25,0.32,5.31,68.68,0.12,4.8,-0.29,18.77,0.05
2021-10-09,422.5384791666677,54788.81550694455,3590.6282638889006,25.188625000000016,309.27404166666537,2525.583562500001,10.145999999999976,322.12643055555566,1.0,200712785.13719308,0.0,337.5556623570968,72.8,60.5,4391.34,14579.54,0.4,0.3,1.61,0.25,0.32,5.31,68.68,0.12,4.8,-0.29,18.77,0.05
2021-10-10,416.8550972222226,55165.989590277626,3538.11171527777,25.149888888888817,301.6218055555541,2581.435819444433,10.053138888888906,320.81949305555514,1.0,199595481.5516348,0.0,336.1837439475006,72.8,60.5,4391.34,14579.54,0.4,0.3,1.61,0.25,0.32,5.31,68.68,0.12,4.8,-0.29,18.77,0.05
2021-10-11,414.8924027777769,56777.90432638879,3536.785583333345,24.43627777777765,293.74187500000005,2491.28729861112,9.728743055555563,308.30099305555626,1.0,195215139.34982708,0.0,329.9765906760764,72.8,60.5,4361.19,14486.2,0.4,0.3,1.61,0.25,0.32,5.31,68.68,0.12,4.8,-0.28,20.0,0.05
2021-10-12,418.4103819444462,56741.59427777791,3486.109777777788,23.25925000000002,281.6474444444453,2423.585729166671,9.281999999999984,299.6038819444442,2.0,186982282.7124736,0.0,313.97173572670926,72.8,60.5,4350.65,14465.92,0.4,0.3,1.58,0.25,0.34,5.31,68.68,0.12,4.8,-0.27,19.85,0.05
2021-10-13,458.6424375000005,56115.126138889136,3493.987013888893,24.01337500000003,289.52829166666606,2435.5923402777885,9.284625000000036,304.0409583333346,1.0,190695138.17230263,0.0,320.91298732132014,72.8,60.5,4363.8,14571.63,0.4,0.3,1.54,0.25,0.36,5.31,68.68,0.12,4.8,-0.24,18.64,0.05
2021-10-14,472.2575416666677,57680.22231944442,3694.851208333315,25.311826388888868,300.7519513888897,2530.360298611114,9.728548611111137,313.1594375000002,1.0,197150400.2337953,0.0,333.1837062391803,72.8,60.5,4438.26,14823.43,0.4,0.3,1.51,0.25,0.36,5.31,68.68,0.14,4.8,-0.08,16.86,0.05
2021-10-15,467.03911805555737,59837.09374305549,3792.8629722222367,25.99524999999988,300.7129930555572,2542.562937500008,9.86835416666666,312.83994444444346,1.0,200154701.96143252,0.0,339.2536913135647,72.8,60.5,4471.37,14897.34,0.4,0.3,1.57,0.25,0.39,5.31,68.68,0.12,4.8,0.11,16.3,0.05
2021-10-16,472.0188333333346,61331.42168055567,3870.507944444442,26.69593749999994,307.35116666666465,2597.563826388889,9.856215277777784,320.6723749999995,2.0,203518818.78229693,0.0,343.16487683387965,72.8,60.5,4471.37,14897.34,0.4,0.3,1.57,0.25,0.39,5.31,68.68,0.12,4.8,0.11,16.3,0.05
2021-10-17,466.666,60897.58896527763,3838.653527777773,26.43567361111105,308.2341805555546,2581.917604166667,9.74429861111108,314.7854652777773,2.0,203123958.729554,-68220.53552329693,342.5206189235162,72.8,60.5,4471.37,14897.34,0.4,0.3,1.57,0.25,0.39,5.31,68.68,0.12,4.8,0.11,16.3,0.05
2021-10-18,475.5177638888901,61694.78143055555,3791.4853194444486,25.62785416666663,298.6584652777781,2502.13082638889,9.485833333333307,307.01713888888867,2.0,197621761.03195265,0.0,330.98601518530364,72.8,60.5,4486.46,15021.81,0.4,0.3,1.6,0.25,0.43,5.31,68.68,0.09,4.8,0.25,16.31,0.05
2021-10-19,487.98004861111184,62786.14692361081,3804.526180555557,25.78433333333346,299.143048611111,2490.425708333333,9.42127083333332,305.4077777777778,1.0,196898691.5205878,-354377.2806002755,332.3835647999938,72.8,60.5,4519.63,15129.09,0.4,0.3,1.64,0.25,0.4,5.31,68.68,0.05,4.8,0.36,15.7,0.03
2021-10-20,492.092999999999,64654.44679166668,3947.0808541666624,26.234840277777742,305.8139999999996,2515.6677916666563,9.623756944444374,315.052625000002,2.0,198238958.9569033,-862279.1778932794,332.7980662600202,72.8,60.5,4536.19,15121.68,0.4,0.3,1.66,0.25,0.39,5.31,68.68,0.05,4.8,0.48,15.49,0.03
2021-10-21,486.5311944444435,64503.98321527782,4137.171027777785,26.8171319444444,322.51235416666697,2607.9204027777787,9.771513888888856,323.38541666666674,2.0,204104510.71031487,-808598.257793841,346.7693951557261,72.8,60.5,4549.78,15215.7,0.4,0.3,1.7,0.25,0.45,5.31,68.68,0.04,4.8,0.62,15.01,0.03
2021-10-22,482.8737430555552,62442.323701388814,4057.836909722228,26.22249305555553,317.50283333333425,2566.290222222224,9.627111111111098,320.80890277777684,1.0,202791568.2532172,-355109.28651047766,344.4397184031138,72.8,60.5,4544.9,15090.2,0.4,0.3,1.63,0.25,0.45,5.31,68.68,0.04,4.8,0.65,15.43,0.05
2021-10-23,481.35334722222,61098.563263888966,4020.380048611093,26.036527777777795,316.3399652777779,2519.2031250000155,9.823854166666653,312.8059930555546,1.0,199169308.75550225,0.0,339.3490702380449,72.8,60.5,4544.9,15090.2,0.4,0.3,1.63,0.25,0.45,5.31,68.68,0.04,4.8,0.65,15.43,0.05
2021-10-24,479.8859652777769,60932.69305555573,4071.571159722235,26.38454861111113,314.310395833334,2477.592194444443,9.686618055555591,310.87913888888863,1.0,198937262.9250898,-1108138.5993770151,342.70455982141846,72.8,60.5,4544.9,15090.2,0.4,0.3,1.63,0.25,0.45,5.31,68.68,0.04,4.8,0.65,15.43,0.05
2021-10-25,483.25621527777855,62355.24897222214,4131.52884027778,26.34089583333335,311.0112847222214,2452.116034722228,9.656381944444448,316.24425694444443,1.0,197882136.5178745,0.0,337.8325916790992,72.8,60.5,4566.48,15226.71,0.4,0.3,1.63,0.25,0.44,5.31,68.68,0.08,4.8,0.69,15.24,0.04
2021-10-26,492.5102986111099,63433.30702083328,4240.561923611125,27.62265277777776,336.584784722222,2533.1805833333374,10.510284722222226,349.2854374999994,2.0,212177104.98548853,-306006.51547983504,360.9159658277475,72.8,60.5,4574.79,15235.71,0.4,0.3,1.61,0.25,0.44,5.31,68.68,0.15,4.8,0.71,15.98,0.05
2021-10-27,467.9998541666671,60557.81506944452,4095.7483263889017,25.701513888888908,354.69636805555604,2354.0407499999947,9.967166666666673,325.3419513888889,1.0,196002267.0187584,-4886374.088458366,352.72883524952084,72.8,60.5,4551.68,15235.84,0.4,0.3,1.54,0.25,0.5,5.31,68.68,0.16,4.8,0.62,16.98,0.05
2021-10-28,475.0607499999984,60181.66051388896,4105.834645833326,24.80696527777773,333.7159513888882,2333.648548611108,9.629493055555496,312.4967569444444,1.0,191912539.2465956,0.0,335.9921976343145,72.8,60.5,4596.42,15448.12,0.4,0.3,1.58,0.25,0.49,5.31,68.68,0.15,4.8,0.57,16.53,0.05
2021-10-29,508.9531527777762,61644.85503472255,4347.0948124999895,25.4178333333333,336.5490347222216,2437.1088263888896,10.104895833333329,321.32219444444405,1.0,196236792.6699936,-399034.3090845503,345.15917137315535,72.8,60.5,4605.38,15498.39,0.4,0.3,1.55,0.25,0.5,5.31,68.68,0.16,4.8,0.58,16.26,0.05
2021-10-30,526.375861111112,61717.796819444455,4316.957868055567,25.00235416666657,320.9976666666663,2425.7604375000046,10.0712152777778,321.3253958333324,1.0,193737156.42092863,0.0,341.89631112628774,72.8,60.5,4605.38,15498.39,0.4,0.3,1.55,0.25,0.5,5.31,68.68,0.16,4.8,0.58,16.26,0.05
2021-10-31,523.6782361111111,61241.98367361144,4270.039104166668,24.782958333333383,313.4849999999995,2379.8799861111097,9.881055555555555,332.04327777777746,1.0,189628409.56841385,-340633.35237113026,335.41452769394834,72.8,60.5,4605.38,15498.39,0.4,0.3,1.55,0.25,0.5,5.31,68.68,0.16,4.8,0.58,16.26,0.05
2021-11-01,532.967972222222,61403.5408750001,4308.710541666665,25.331534722222184,316.7287083333341,2442.7041041666744,10.225506944444469,350.7025694444435,1.0,193206590.7534747,-3071200.8217706247,352.1184144322253,71.7,60.8,4613.67,15595.92,0.9,0.6,1.56,0.25,0.5,5.65,62.6,0.16,5.4,0.61,16.41,0.05
2021-11-02,551.4370763888893,62626.76264583312,4427.9446527777845,25.66839583333336,323.24847916666624,2598.2036041666665,10.42534722222226,363.0776875000004,1.0,205585678.93074825,-391037.1047399461,371.1307293361282,71.7,60.8,4630.65,15649.6,0.9,0.6,1.55,0.25,0.45,5.65,62.6,0.18,5.4,0.64,16.03,0.05
2021-11-03,553.9506249999987,62885.02350000008,4574.023791666675,26.37804166666654,319.12839583333374,3129.029881944439,11.10350694444443,372.8499999999989,2.0,213448176.99451184,-394737.9057654477,385.38359600319336,71.7,60.8,4660.57,15811.58,0.9,0.6,1.6,0.25,0.47,5.65,62.6,0.25,5.4,0.73,15.1,0.05
2021-11-04,556.8554583333348,61875.44504861112,4526.664743055549,26.29499999999996,322.49831250000005,3043.059062499997,10.814708333333384,374.70692361111134,1.0,213699173.2937988,0.0,384.2918747074385,71.7,60.8,4680.06,15940.31,0.9,0.6,1.53,0.25,0.42,5.65,62.6,0.25,5.4,0.83,15.44,0.05
2021-11-05,595.7666875000001,61614.80615277772,4510.684319444443,25.63620833333333,335.5657986111106,2939.9081319444413,10.486381944444403,363.61609027777865,1.0,208423853.79036388,-1102299.9873602046,376.80425708854114,71.7,60.8,4697.53,15971.59,0.9,0.6,1.45,0.25,0.4,5.65,62.6,0.33,5.4,0.91,16.48,0.05
2021-11-06,615.3799791666653,61116.37814583342,4461.001576388895,25.20890277777784,318.18500694444407,2936.850631944442,10.132888888888932,349.96029166666614,1.0,203634810.06365263,-33190.0491577774,369.3191028712659,71.7,60.8,4697.53,15971.59,0.9,0.6,1.45,0.25,0.4,5.65,62.6,0.33,5.4,0.91,16.48,0.05
2021-11-07,656.6685347222227,62190.27372916676,4581.578888888897,25.28030555555556,320.3832013888885,2994.907076388887,10.3400763888889,359.9792361111107,1.0,205360072.26525417,0.0,371.52249876651535,71.7,60.8,4697.53,15971.59,0.9,0.6,1.45,0.25,0.4,5.65,62.6,0.33,5.4,0.91,16.48,0.05
2021-11-08,644.8940624999977,65836.92336111098,4714.096944444432,25.797555555555668,326.0408819444442,3184.978152777771,10.407993055555544,356.8459305555557,1.0,211245254.67670137,-843218.5121660633,386.3351031587939,71.7,60.8,4701.7,15982.36,0.9,0.6,1.49,0.25,0.44,5.65,62.6,0.33,5.4,0.94,17.22,0.05
2021-11-09,644.3398125000011,67601.62401388898,4786.906840277769,26.703326388888943,338.73145138888947,3204.570687499993,10.66057638888888,362.36709027777823,2.0,221489464.61473963,-846939.865806633,409.2259631404211,71.7,60.8,4685.25,15886.54,0.9,0.6,1.44,0.25,0.42,5.65,62.6,0.33,5.4,0.96,17.78,0.05
2021-11-10,637.5506944444417,67024.29196527766,4733.7652638888885,26.69591666666674,332.92681944444394,3117.171611111107,10.428937499999972,352.4004861111114,1.0,228054120.48006773,-67508.19381118017,417.8930678138336,71.7,60.8,4646.71,15622.71,0.9,0.6,1.55,0.25,0.51,5.65,62.6,0.28,5.4,0.88,18.73,0.05
2021-11-11,625.3647569444455,65051.755395833214,4697.772347222208,25.559000000000005,314.0142291666661,2999.553902777777,9.918597222222196,335.3394791666676,2.0,223342750.59986907,0.0,405.52873311737625,71.7,60.8,4649.27,15704.28,0.9,0.6,1.55,0.25,0.51,5.65,62.6,0.28,5.4,0.88,17.66,0.05
2021-11-12,623.7125416666659,64323.75770833336,4676.121819444443,24.88629861111112,307.3396111111116,2915.3924930555545,9.76521527777782,327.47543055555514,1.0,214572301.93984863,439560.7330338234,390.4058449217194,71.7,60.8,4682.85,15860.96,0.9,0.6,1.56,0.25,0.51,5.65,62.6,0.27,5.4,0.9,16.29,0.05
2021-11-13,637.1012222222225,64190.481013888784,4646.504937499996,24.548041666666656,309.0447569444449,3018.385076388887,9.639333333333344,339.7129236111108,1.0,213141296.5655316,0.0,386.6723813568341,71.7,60.8,4682.85,15860.96,0.9,0.6,1.56,0.25,0.51,5.65,62.6,0.27,5.4,0.9,16.29,0.05
2021-11-14,648.1714097222216,64578.4112152778,4609.015694444457,24.573083333333347,313.7217291666673,3046.641340277796,10.064458333333317,349.0867986111105,1.0,217635609.672087,-397507.84197263344,397.14263673772086,71.7,60.8,4682.85,15860.96,0.9,0.6,1.56,0.25,0.51,5.65,62.6,0.27,5.4,0.9,16.29,0.05
2021-11-15,645.6540277777768,65225.34933333309,4661.597055555583,24.51560416666668,310.41620833333377,3057.417618055555,9.903430555555518,344.96276388888947,1.0,215999857.09811428,0.0,395.5355803123458,71.7,60.8,4682.8,15853.85,0.9,0.6,1.61,0.25,0.52,5.65,62.6,0.27,5.4,0.91,16.49,0.05
2021-11-16,599.6071111111121,61405.88324305555,4307.830590277787,22.099847222222188,283.1742013888896,2856.610430555548,9.084041666666694,317.1334583333345,1.0,195262749.0630252,220023.31206312595,354.56846805207323,71.7,60.8,4700.9,15973.86,0.9,0.6,1.63,0.25,0.52,5.65,62.6,0.33,5.4,0.94,16.37,0.05
2021-11-17,575.6974583333343,60009.29947916654,4200.963298611111,21.62741666666669,278.0833472222231,2757.665368055553,8.81498611111108,317.3270138888882,0.0,191219597.21740592,-1156867.0054638295,352.8061608726827,71.7,60.8,4688.67,15921.57,0.9,0.6,1.59,0.25,0.5,5.65,62.6,0.32,5.4,0.91,17.11,0.05
2021-11-18,561.1327083333325,59074.53781944423,4159.759326388897,21.122812499999977,273.6250486111107,2896.128937500006,8.573312499999936,306.55948611111154,0.0,188492212.31501365,345685.04154899786,339.93469604246155,71.7,60.8,4704.54,15993.71,0.9,0.6,1.59,0.25,0.5,5.65,62.6,0.38,5.4,0.83,17.59,0.05
2021-11-19,562.3182708333347,57322.75902083327,4124.226256944453,20.75859722222219,272.4303888888882,2901.064999999999,8.484763888888876,302.42447916666544,-1.0,186069604.2112069,-344074.63044884143,339.2890436796187,71.7,60.8,4697.96,16057.44,0.9,0.6,1.55,0.25,0.51,5.65,62.6,0.38,5.4,0.76,17.91,0.05
2021-11-20,588.2949166666684,58779.42647222241,4302.535104166651,21.409125,275.8676388888886,3018.959222222227,8.779263888888906,312.5415486111112,-1.0,190889998.7366486,0.0,349.1118259627727,71.7,60.8,4697.96,16057.44,0.9,0.6,1.55,0.25,0.51,5.65,62.6,0.38,5.4,0.76,17.91,0.05
2021-11-21,591.1015277777794,59235.59827083344,4345.82165277778,21.76702777777775,269.0774374999995,3041.331243055572,8.731395833333318,309.15554861111144,0.0,188866606.8488688,0.0,347.04943639392394,71.7,60.8,4697.96,16057.44,0.9,0.6,1.55,0.25,0.51,5.65,62.6,0.38,5.4,0.76,17.91,0.05
2021-11-22,570.128125,57456.68579861098,4175.088930555558,21.3475486111111,262.849847222221,2900.8367708333394,8.308652777777798,293.1845208333335,0.0,184666139.9231664,-342704.81634416943,337.75926620818336,71.7,60.8,4682.94,15854.76,0.9,0.6,1.62,0.25,0.58,5.65,62.6,0.38,5.4,0.66,19.17,0.05
2021-11-23,581.1941736111102,56980.48972222224,4200.853416666679,21.61361111111111,269.56931944444426,2972.584375000008,8.093770833333322,286.9165624999997,-1.0,188013134.4999736,-734937.5778604175,347.337911419266,71.7,60.8,4690.7,15775.14,0.9,0.6,1.67,0.25,0.61,5.65,62.6,0.39,5.4,0.57,19.38,0.05
2021-11-24,587.0362152777756,56870.3749652779,4258.897006944454,21.40481249999997,259.9805902777769,3046.3017638888955,8.010249999999987,280.86194444444544,-1.0,190338761.10759047,0.0,350.79270821156047,71.7,60.8,4701.46,15845.23,0.9,0.6,1.63,0.25,0.64,5.65,62.6,0.35,5.4,0.51,18.58,0.05
2021-11-25,623.9005416666677,58379.602472222345,4394.737402777751,21.189895833333303,258.9277569444445,3302.615111111109,8.046972222222154,284.54522916666645,-1.0,194171580.26453704,0.0,359.6385731097181,71.7,60.8,4701.46,15845.23,0.9,0.6,1.63,0.25,0.64,5.65,62.6,0.35,5.4,0.43,18.58,0.05
2021-11-26,602.8902986111095,55758.35019444449,4199.020534722218,19.93693749999996,242.9912013888883,3159.9119374999937,7.635673611111103,267.71104166666635,0.0,177911069.6826775,860760.660597121,328.9088392191943,71.7,60.8,4594.62,15491.66,0.9,0.6,1.47,0.25,0.5,5.65,62.6,0.35,5.4,0.07,28.62,0.05
2021-11-27,602.4447777777798,54762.32645833324,4120.741451388897,19.77009027777774,237.90597222222047,3137.043659722221,7.7206388888888995,270.2725069444436,-2.0,180034737.70059237,-371096.5231611346,334.87586342083523,71.7,60.8,4594.62,15491.66,0.9,0.6,1.47,0.25,0.5,5.65,62.6,0.35,5.4,0.07,28.62,0.05
2021-11-28,592.6848749999979,54653.64675694449,4084.773034722219,19.24209722222217,228.7008124999992,2981.618868055565,7.445097222222226,273.8023194444452,-1.0,173193922.20290366,0.0,319.20566852007966,71.7,60.8,4594.62,15491.66,0.9,0.6,1.47,0.25,0.5,5.65,62.6,0.35,5.4,0.07,28.62,0.05
2021-11-29,616.976472222222,57691.37300694438,4354.549402777774,20.094854166666607,240.35729861111108,3068.3242152777725,7.713854166666617,286.37393055555464,-1.0,183391139.834036,0.0,337.98875827205234,71.7,60.8,4655.27,15782.83,0.9,0.6,1.5,0.25,0.48,5.65,62.6,0.38,5.4,-0.07,22.96,0.05
2021-11-30,621.1605347222237,57464.65610416661,4531.434229166673,20.539534722222225,255.00577777777772,3086.837805555563,7.755069444444474,287.0204375,-1.0,184315079.008723,-339766.0503091307,339.3586977170015,67.4,60.6,4567.0,15537.69,0.7,0.6,1.44,0.25,0.57,6.0,65.72,0.33,5.3,-0.35,27.19,0.05
2021-12-01,635.0591944444456,57458.29197222224,4690.730694444444,21.667861111111048,262.06715972222287,3062.683055555565,7.585590277777794,280.58807638888885,-1.0,186535497.47962743,0.0,343.38909637844296,67.4,60.6,4513.04,15254.05,0.7,0.6,1.4,0.25,0.55,6.0,65.72,0.32,5.3,-0.59,31.12,0.05
2021-12-02,621.5198541666671,56744.2624444443,4533.090062500007,22.18099305555546,245.24261111111213,2977.201000000001,7.263416666666701,270.5015069444438,-1.0,180198798.30332577,-473003.9718311502,331.91379696746634,67.4,60.6,4577.1,15381.32,0.7,0.6,1.44,0.25,0.61,6.0,65.72,0.33,5.3,-0.71,27.95,0.05
2021-12-03,612.0438958333332,56083.06066666663,4469.569506944449,21.49502777777784,238.47460416666704,2880.1424444444483,7.311743055555587,266.74750694444475,-1.0,178205627.9037894,0.0,328.899380294884,67.4,60.6,4538.43,15085.47,0.7,0.6,1.34,0.25,0.59,6.0,65.72,0.33,5.3,-0.75,30.67,0.05
2021-12-04,559.4876458333331,49218.83132638873,4021.231756944464,17.410208333333323,199.192673611112,2587.184763888885,6.062506944444457,224.969965277778,-2.0,146455502.72915152,1748562.33489343,266.3508337350414,67.4,60.6,4538.43,15085.47,0.7,0.6,1.34,0.25,0.59,6.0,65.72,0.33,5.3,-0.75,30.67,0.05
2021-12-05,564.6256388888904,49258.80920138899,4145.329263888885,16.770347222222252,196.96435416666645,2591.4926666666656,6.0327777777777785,217.29329861111063,-2.0,147990691.19634557,-56830.31185254159,267.1060969865115,67.4,60.6,4538.43,15085.47,0.7,0.6,1.34,0.25,0.59,6.0,65.72,0.33,5.3,-0.75,30.67,0.05
2021-12-06,560.2840902777757,48880.4555694445,4134.879444444446,16.25635416666667,179.69424999999978,2518.203395833329,5.709972222222228,210.8023333333332,-2.0,138104022.99513918,-396689.5741249093,253.1934444570861,67.4,60.6,4591.67,15225.15,0.7,0.6,1.43,0.25,0.63,6.0,65.72,0.33,5.3,-0.71,27.18,0.05
2021-12-07,585.5917222222222,51059.80489583333,4350.515833333342,17.264708333333417,188.50804861111143,2633.368888888889,5.964972222222212,226.2582361111116,-2.0,149034631.63297892,-295413.08126178593,274.40626419107895,67.4,60.6,4686.75,15686.92,0.7,0.6,1.47,0.25,0.69,6.0,65.72,0.31,5.3,-0.57,21.89,0.05
2021-12-08,584.9001944444453,50433.96945833337,4353.048583333332,17.82679166666666,188.1809513888888,2688.2218888888856,5.975506944444429,220.14490277777767,-1.0,149375863.8084826,-274787.4827133057,275.18465240927475,67.4,60.6,4701.21,15786.99,0.7,0.6,1.52,0.25,0.68,6.0,65.72,0.31,5.3,-0.39,19.9,0.05
2021-12-09,591.6213680555549,49138.93211805573,4285.52872222221,17.20674999999996,189.8230902777776,2615.423340277782,5.877833333333326,207.8315625,-1.0,148317995.05507892,274134.0176170438,272.49500755925584,67.4,60.6,4667.45,15517.37,0.7,0.6,1.5,0.25,0.69,6.0,65.72,0.33,5.3,-0.24,21.58,0.05
2021-12-10,575.0378194444465,48238.730763888925,4085.457347222221,15.865381944444485,175.3667916666669,2496.1749444444445,5.587999999999993,194.45102777777788,-2.0,140087629.7281761,319711.3343433504,257.7566053842707,67.4,60.6,4712.02,15630.6,0.7,0.6,1.48,0.25,0.65,6.0,65.72,0.34,5.3,-0.12,18.69,0.05
2021-12-11,558.9210486111122,48520.4433819444,4021.300590277776,15.806562499999924,174.52549999999954,2405.706881944446,5.498479166666678,190.98910416666592,-2.0,137912964.8156217,0.0,253.3869805423216,67.4,60.6,4712.02,15630.6,0.7,0.6,1.48,0.25,0.65,6.0,65.72,0.34,5.3,-0.12,18.69,0.05
2021-12-12,566.141395833333,49623.49635416672,4071.537305555564,15.782347222222183,179.90446527777817,2437.237062500004,5.5383888888888695,196.6121527777776,-1.0,138949098.69225666,0.0,254.63314154243977,67.4,60.6,4712.02,15630.6,0.7,0.6,1.48,0.25,0.65,6.0,65.72,0.34,5.3,-0.12,18.69,0.05
2021-12-13,544.8513680555533,48341.4392013889,3932.8685486111176,15.081381944444404,169.74796527777823,2355.9230486111137,5.179965277777794,188.67838194444508,-1.0,135548477.32714736,0.0,247.946936738932,67.4,60.6,4668.97,15413.28,0.7,0.6,1.42,0.25,0.63,6.0,65.72,0.34,5.3,-0.09,20.31,0.05
2021-12-14,523.8143541666666,47240.44972916677,3797.0849513888897,14.470965277777797,164.51161111111116,2255.09740277778,5.010833333333319,183.56598611111104,-2.0,127897489.7775321,0.0,234.2022712521856,67.4,60.6,4634.09,15237.64,0.7,0.6,1.44,0.25,0.66,6.0,65.72,0.34,5.3,-0.1,21.89,0.05
2021-12-15,527.8382361111109,48066.42779861102,3866.707437499999,14.933722222222212,167.98567361111125,2310.392152777782,5.043187500000029,186.18790972222223,-1.0,129657444.47467606,-281957.1216475101,237.96951019254809,67.4,60.6,4709.85,15565.58,0.7,0.6,1.46,0.25,0.66,6.0,65.72,0.26,5.3,-0.04,19.29,0.05
2021-12-16,536.5463472222236,48655.36565972205,4038.581465277776,14.967673611111127,176.53288888888946,2384.6458680555543,5.1823402777777305,193.6328194444436,-1.0,134346625.6602257,-311698.59901205706,246.181821768809,67.4,60.6,4668.67,15180.43,0.7,0.6,1.41,0.25,0.61,6.0,65.72,0.3,5.3,-0.03,20.57,0.05
2021-12-17,527.9376180555573,47114.41127777767,3892.4918402777744,14.393770833333324,171.48597222222253,2315.5353194444488,4.970090277777771,188.5551736111108,-2.0,130226684.517781,0.0,240.85781981038213,67.4,60.6,4620.64,15169.68,0.7,0.6,1.4,0.25,0.64,6.0,65.72,0.3,5.3,-0.11,21.57,0.05
2021-12-18,529.8173541666669,46701.63430555559,3921.1497361111074,15.48409722222222,194.05153472222256,2441.059124999995,5.236541666666702,206.8343472222222,-2.0,138195423.24893486,-255161.566394566,254.3999029635953,67.4,60.6,4620.64,15169.68,0.7,0.6,1.4,0.25,0.64,6.0,65.72,0.3,5.3,-0.11,21.57,0.05
2021-12-19,535.1208194444432,47254.71519444449,3947.701069444452,15.330409722222171,187.24562500000005,2435.845458333339,5.254423611111136,203.2940833333324,-1.0,136733655.02460626,-73871.9342394278,252.3918466406726,67.4,60.6,4620.64,15169.68,0.7,0.6,1.4,0.25,0.64,6.0,65.72,0.3,5.3,-0.11,21.57,0.05
2021-12-20,520.0156874999996,46480.5476249999,3860.1086736111056,14.478083333333316,176.05742361111092,2314.573333333339,5.005118055555548,189.084868055556,-2.0,129871671.3333666,-1505173.765234172,242.48863862942468,67.4,60.6,4568.02,14980.94,0.7,0.6,1.42,0.25,0.63,6.0,65.72,0.3,5.3,-0.22,22.87,0.04
2021-12-21,528.1270416666662,48423.47124305542,4000.6330416666574,14.800541666666753,182.76672916666692,2398.854500000009,5.290347222222247,192.10725694444383,-1.0,132732603.68841209,-5820.918761032539,247.16375994054624,67.4,60.6,4649.23,15341.09,0.7,0.6,1.46,0.25,0.67,6.0,65.72,0.3,5.3,-0.21,21.01,0.05
2021-12-22,535.6091666666655,49071.62447222222,4020.202319444441,15.438868055555483,202.0792291666662,2462.5618194444414,5.47191666666665,202.4621874999993,-1.0,131748873.0513038,0.0,245.38523818329207,67.4,60.6,4696.56,15521.89,0.7,0.6,1.45,0.25,0.66,6.0,65.72,0.31,5.3,-0.14,18.63,0.05
2021-12-23,535.5909583333317,49141.16822916657,3992.934916666667,17.128611111111088,231.29062499999992,2506.1655694444294,5.793840277777772,220.16504166666653,-1.0,129845827.14339016,-2014285.2033904423,272.3149669376766,67.4,60.6,4725.79,15653.37,0.7,0.6,1.49,0.25,0.69,6.0,65.72,0.31,5.3,0.0,17.96,0.05
2021-12-24,546.9451250000008,51073.20244444445,4094.318756944449,17.845909722222164,259.4993819444438,2619.7497361111145,6.021298611111095,229.48173611111,-1.0,156314509.06333014,1458999.7769953858,294.0614217651567,67.4,60.6,4725.79,15653.37,0.7,0.6,1.49,0.25,0.69,6.0,65.72,0.31,5.3,0.1,17.96,0.05
2021-12-25,546.2812430555564,50939.25174999982,4075.378722222208,17.529250000000026,266.7255208333328,2640.077631944444,5.817347222222254,230.3729236111102,-1.0,157244453.59690267,0.0,295.1801706132755,67.4,60.6,4725.79,15653.37,0.7,0.6,1.49,0.25,0.69,6.0,65.72,0.31,5.3,0.1,17.96,0.05
2021-12-26,544.615874999999,50228.69762499968,4063.057555555542,17.45309027777785,263.19568055555584,2683.4784027777773,5.976909722222205,229.5990069444436,-1.0,156537948.01085728,-64286.78790617869,293.3180853679985,67.4,60.6,4725.79,15653.37,0.7,0.6,1.49,0.25,0.69,6.0,65.72,0.31,5.3,0.1,17.96,0.05
2021-12-27,554.5748750000022,50989.26756249998,4081.085763888883,19.29084722222225,282.79993749999846,2725.758173611124,6.452930555555529,239.5549722222229,-1.0,161864107.34087127,-458294.0163162912,310.109789948867,67.4,60.6,4791.19,15871.26,0.7,0.6,1.48,0.25,0.7,6.0,65.72,0.3,5.3,0.22,17.68,0.05
2021-12-28,546.5381388888907,48825.98243749997,3895.778034722233,18.5061736111111,275.39905555555464,2560.87870833333,6.102576388888865,219.99011805555585,-1.0,162725325.08742967,2911334.225858856,302.39019023993126,67.4,60.6,4786.35,15781.72,0.7,0.6,1.48,0.25,0.75,6.0,65.72,0.34,5.3,0.33,17.54,0.05
2021-12-29,530.814444444442,47585.05729861114,3775.529902777776,18.419597222222155,249.01357638888885,2463.8444652777853,5.738833333333342,206.81550694444527,-1.0,156305867.98346877,0.0,289.1651078323924,67.4,60.6,4793.06,15766.22,0.7,0.6,1.55,0.25,0.75,6.0,65.72,0.33,5.3,0.42,16.95,0.05
